Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
174,902110090,20,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1073.0,0.0,1347.0,GasA,Gd,Y,SBrkr,1347,0,0,1347,1.0,1.0,1,0,3,1,Gd,6,Typ,0,,Detchd,1957.0,Unf,2.0,551.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD ,Normal
61,528344070,60,RL,60.0,17433,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1629.0,1629.0,GasA,Ex,Y,SBrkr,1645,830,0,2475,0.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1998.0,Fin,3.0,962.0,TA,TA,Y,23,172,0,0,256,0,,,,0,1,2010,WD ,Normal
1409,905427050,50,RL,66.0,21780,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,1163.0,1163.0,GasA,Ex,Y,SBrkr,1163,511,0,1674,0.0,0.0,2,0,4,1,TA,8,Typ,1,Gd,Detchd,1955.0,Fin,2.0,396.0,TA,TA,N,72,36,0,0,144,0,,,,0,7,2008,WD ,Normal
2929,924100070,20,RL,77.0,10010,Pave,,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1071.0,LwQ,123.0,195.0,1389.0,GasA,Gd,Y,SBrkr,1389,0,0,1389,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2.0,418.0,TA,TA,Y,240,38,0,0,0,0,,,,0,4,2006,WD ,Normal
2316,527107240,60,RL,70.0,11207,Pave,,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714.0,Unf,0.0,88.0,802.0,GasA,Gd,Y,SBrkr,802,709,0,1511,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Fin,2.0,413.0,TA,TA,Y,95,75,0,0,0,0,,,,0,6,2006,WD ,Normal
1353,903401020,50,RL,60.0,9120,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,329.0,Unf,0.0,697.0,1026.0,GasA,Ex,Y,SBrkr,1133,687,0,1820,1.0,0.0,2,0,4,1,TA,8,Typ,0,,Detchd,1925.0,Unf,1.0,240.0,TA,TA,N,0,100,0,0,0,0,,GdPrv,,0,6,2008,WD ,Normal
1226,534477090,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,32.0,Rec,308.0,232.0,572.0,GasA,Gd,Y,SBrkr,1337,0,0,1337,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Attchd,1950.0,RFn,1.0,264.0,TA,TA,Y,0,192,0,0,0,0,,,,0,9,2008,WD ,Normal
1671,527425025,20,RL,,17199,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,314.0,Unf,0.0,600.0,914.0,GasA,Ex,Y,SBrkr,914,0,0,914,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Basment,1961.0,Unf,1.0,270.0,Fa,TA,Y,140,0,0,0,0,0,,GdWo,,0,7,2007,WD ,Normal
897,908225370,50,RL,50.0,8405,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,Wall,TA,N,FuseF,1088,441,0,1529,0.0,0.0,2,0,4,1,TA,9,Mod,0,,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,92,0,185,0,0,0,,,,0,4,2009,WD ,Normal
260,907200280,20,RL,38.0,15240,Pave,,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,688.0,140.0,1026.0,GasA,Ex,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,1,3,1,TA,5,Typ,0,,Attchd,1977.0,Unf,1.0,308.0,TA,TA,Y,316,85,0,0,0,0,,MnPrv,,0,6,2010,WD ,Normal
1770,528354110,60,RL,95.0,11787,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,719.0,Unf,0.0,660.0,1379.0,GasA,Ex,Y,SBrkr,1383,1015,0,2398,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,3.0,834.0,TA,TA,Y,239,60,0,0,0,0,,,,0,8,2007,WD ,Normal
2923,923230040,90,RL,63.0,9297,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,TA,8,Typ,0,,Detchd,1976.0,Unf,2.0,560.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Family
2834,908225180,50,RL,56.0,6956,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Fa,TA,Mn,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Ex,Y,SBrkr,624,312,0,936,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1948.0,Unf,1.0,265.0,TA,Po,Y,0,0,0,0,0,0,,,,0,4,2006,WD ,Normal
351,527131030,120,RL,40.0,5664,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158.0,Unf,0.0,343.0,1501.0,GasA,Ex,Y,SBrkr,1659,0,0,1659,1.0,0.0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000.0,Fin,2.0,499.0,TA,TA,Y,212,59,0,0,0,0,,,,0,10,2009,WD ,Normal
2485,531479030,20,RH,60.0,7800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,641.0,Unf,0.0,187.0,828.0,GasA,Gd,Y,SBrkr,965,0,0,965,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1979.0,Unf,1.0,300.0,TA,TA,Y,421,0,0,0,0,0,,MnPrv,,0,7,2006,WD ,Abnorml
2700,904100090,90,RL,120.0,11136,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1921.0,1921.0,GasA,TA,Y,SBrkr,1921,0,0,1921,0.0,0.0,2,0,4,2,TA,8,Typ,0,,Detchd,1964.0,Unf,2.0,576.0,TA,TA,Y,0,180,0,0,0,0,,,,0,7,2006,WD ,Normal
2661,902325100,75,RM,70.0,6300,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226,878,0,2104,0.0,0.0,2,0,5,1,TA,9,Typ,0,,Detchd,1910.0,Unf,2.0,432.0,Fa,TA,P,0,341,88,0,0,0,,,,0,7,2006,WD ,Normal
362,527164090,60,RL,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,702.0,702.0,GasA,Gd,Y,SBrkr,702,779,0,1481,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2.0,343.0,TA,TA,Y,0,36,0,0,0,0,,,,0,3,2009,WD ,Normal
1694,528106110,20,RL,105.0,15431,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1430.0,Unf,0.0,564.0,1994.0,GasA,Ex,Y,SBrkr,2046,0,0,2046,1.0,0.0,2,1,2,1,Ex,7,Typ,2,Gd,Attchd,2005.0,Fin,3.0,878.0,TA,TA,Y,188,65,0,0,175,0,,,,0,8,2007,WD ,Normal
2290,923228290,180,RM,21.0,1936,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,MnPrv,,0,12,2007,WD ,Normal
2220,909282020,70,RL,61.0,7259,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,774.0,LwQ,150.0,104.0,1028.0,GasA,Ex,Y,SBrkr,1436,884,0,2320,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Detchd,1945.0,Unf,1.0,180.0,TA,TA,Y,224,0,0,0,0,0,,MnPrv,,0,7,2007,WD ,Normal
1979,902110010,30,RM,56.0,3153,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,Y,SBrkr,967,0,0,967,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1920.0,Unf,1.0,180.0,Fa,TA,N,0,0,26,0,0,0,,,,0,7,2007,WD ,Normal
487,528290030,80,RL,61.0,9734,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,241.0,Rec,113.0,30.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2009,WD ,Normal
2240,910204090,30,RM,60.0,8967,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,961.0,961.0,GasA,Gd,Y,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,TA,6,Maj2,0,,Detchd,1920.0,Unf,1.0,338.0,Po,Po,N,0,0,0,0,0,0,,,,0,11,2007,WD ,Abnorml
2099,906378120,20,RL,71.0,9178,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1643.0,1643.0,GasA,Ex,Y,SBrkr,1651,0,0,1651,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,870.0,TA,TA,Y,204,64,0,0,0,0,,,,0,9,2007,New,Partial
613,534429150,80,RL,85.0,11475,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,TA,TA,CBlock,TA,TA,Gd,ALQ,568.0,Unf,0.0,640.0,1208.0,GasA,Ex,Y,SBrkr,1576,0,0,1576,1.0,0.0,1,0,4,1,Gd,7,Typ,1,Po,BuiltIn,1961.0,Fin,2.0,368.0,TA,TA,Y,85,0,0,0,0,0,,,,0,9,2009,WD ,Normal
1396,905226110,190,RL,,10532,Pave,,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,TA,TA,Mn,Rec,988.0,Unf,0.0,0.0,988.0,GasA,Gd,Y,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,TA,7,Mod,2,TA,Basment,1960.0,Unf,2.0,626.0,TA,TA,Y,50,84,0,0,0,0,,,,0,12,2008,WD ,Abnorml
1377,905100020,85,RL,,11235,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,784.0,Unf,0.0,197.0,981.0,GasA,TA,Y,SBrkr,1075,0,0,1075,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,1996.0,Unf,2.0,440.0,TA,TA,Y,64,0,0,0,64,0,,MnPrv,,0,5,2008,WD ,Abnorml
1885,534276160,20,RL,70.0,7535,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,111.0,LwQ,279.0,522.0,912.0,GasA,Fa,Y,SBrkr,912,0,0,912,0.0,1.0,1,0,2,1,TA,5,Typ,0,,Attchd,1958.0,Fin,1.0,297.0,TA,TA,Y,12,285,0,0,0,0,,MnWw,Shed,480,6,2007,WD ,Normal
2850,909250070,70,RL,43.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,200.0,624.0,GasA,Ex,Y,SBrkr,743,736,0,1479,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Gd,Detchd,1926.0,Unf,1.0,312.0,TA,TA,Y,530,0,56,0,0,0,,MnPrv,,0,5,2006,WD ,Normal
1726,528186190,120,RL,48.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1300.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,0,38,0,0,0,0,,,,0,9,2007,New,Partial
1584,916455120,20,RL,82.0,11202,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1029.0,Unf,0.0,403.0,1432.0,GasA,Ex,Y,SBrkr,1440,0,0,1440,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,467.0,TA,TA,Y,185,95,0,0,0,0,,,,0,6,2008,WD ,Normal
861,907227110,85,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,660.0,Unf,0.0,108.0,768.0,GasA,Gd,Y,SBrkr,768,0,0,768,0.0,1.0,1,0,2,1,TA,5,Typ,0,,Detchd,1974.0,Fin,1.0,396.0,TA,TA,Y,192,0,0,0,0,0,,MnPrv,,0,4,2009,WD ,Normal
1487,908102040,90,RL,67.0,8777,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084.0,Unf,0.0,188.0,1272.0,GasA,Gd,Y,SBrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,TA,9,Typ,0,,,,,0.0,0.0,,,N,0,70,0,0,0,0,,GdPrv,,0,9,2008,WD ,Normal
664,535383070,50,RL,90.0,5400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315.0,Rec,105.0,420.0,840.0,GasA,Ex,Y,SBrkr,840,534,0,1374,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1967.0,Fin,1.0,338.0,TA,TA,Y,0,0,198,0,0,0,,,,0,10,2009,WD ,Normal
1319,902330010,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259.0,Unf,0.0,425.0,684.0,OthW,Fa,N,SBrkr,938,1215,205,2358,0.0,0.0,2,0,4,1,TA,8,Typ,0,,,,,0.0,0.0,,,Y,0,54,20,0,0,0,,,,0,12,2008,WD ,Normal
1805,528482030,60,FV,85.0,10625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,1285,0,2443,0.0,0.0,2,1,4,1,Gd,9,Min2,1,Gd,BuiltIn,2004.0,RFn,3.0,744.0,TA,TA,Y,193,127,0,0,0,0,,,,0,6,2007,WD ,Normal
2346,527327080,60,RL,,18800,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712.0,Unf,0.0,84.0,796.0,GasA,TA,Y,SBrkr,790,784,0,1574,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2.0,566.0,TA,TA,Y,306,111,0,0,0,0,,,,0,7,2006,WD ,Normal
1308,902300110,190,RM,69.0,9142,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,797.0,797.0,GasA,TA,N,FuseA,830,797,0,1627,0.0,0.0,2,0,4,2,TA,10,Typ,0,,Detchd,1950.0,Unf,2.0,420.0,Fa,Po,N,192,0,60,0,0,0,,,,0,2,2008,WD ,Normal
2187,908225310,90,RL,52.0,8741,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,TA,N,SBrkr,1195,0,0,1195,0.0,0.0,2,0,4,2,TA,8,Typ,0,,,,,0.0,0.0,,,N,118,0,0,0,0,0,,GdWo,,0,7,2007,WD ,Abnorml
2786,907203010,20,RL,120.0,9560,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360.0,Unf,0.0,504.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD ,Normal
2523,533350050,20,RL,68.0,50271,Pave,,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,0.0,32.0,1842.0,GasA,Gd,Y,SBrkr,1842,0,0,1842,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,857,72,0,0,0,0,,,,0,11,2006,WD ,Normal
1141,531382110,60,RL,50.0,8480,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,602.0,Unf,0.0,284.0,886.0,GasA,Ex,Y,SBrkr,886,794,0,1680,0.0,1.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1993.0,RFn,2.0,474.0,TA,TA,Y,144,96,0,0,0,0,,,,0,10,2008,WD ,Normal
2501,533125120,60,RL,105.0,11025,Pave,,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1118.0,Unf,0.0,216.0,1334.0,GasA,Ex,Y,SBrkr,1520,1306,0,2826,1.0,0.0,2,1,3,1,Gd,9,Typ,3,TA,Attchd,1992.0,RFn,3.0,888.0,TA,TA,Y,177,208,186,0,0,0,,,,0,10,2006,WD ,Normal
2257,916253320,120,RM,,9763,Pave,,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,Ex,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD ,Normal
261,907200290,60,RL,,10900,Pave,,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,TA,No,GLQ,378.0,Unf,0.0,311.0,689.0,GasA,Ex,Y,SBrkr,689,703,0,1392,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1977.0,Fin,1.0,299.0,TA,TA,Y,0,36,0,0,0,0,,MnPrv,Shed,450,3,2010,WD ,Normal
1542,909428190,20,RL,,14778,Pave,,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,Ex,Y,SBrkr,1640,0,0,1640,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2.0,924.0,TA,TA,Y,108,0,0,216,0,0,,,,0,11,2008,WD ,Normal
1938,535325320,50,RL,55.0,7150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,1040,500,0,1540,1.0,0.0,1,0,4,1,Fa,7,Typ,0,,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Normal
2231,909475230,20,RL,70.0,18044,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,279.0,279.0,GasA,Gd,Y,SBrkr,2726,0,0,2726,0.0,0.0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,1986.0,Fin,2.0,691.0,Gd,Gd,Y,216,64,169,0,0,228,Ex,,,0,8,2007,WD ,Normal
